semantic_key,symbol,gid,direction_system,direction,evaluation_horizon,direction_correct,first_ahead_sr_touch_step,first_ahead_sr_cross_step,first_touch_accepted_breakout,r_touch_close,mfe_at_first_ahead_sr,tp_signal_step,tp_signal_time,tp_executable,tp_fill_step,tp_fill_time,tp_fill_open,tp_reason,baseline_gross_return_atr,tp_gross_return_atr,paired_delta_gross_atr,frozen_ahead_sr_bottom,frozen_ahead_sr_top,frozen_ahead_sr_strength,ahead_liq_available,ahead_liq_touched_by_signal,ahead_liq_crossed_by_signal
CU::CU_LONG_11941::2026-08-13 09:45:00::2026-08-13 09:45:00,CU,CU::CU_LONG_11941,A9,SHORT,td5,0,0,6,False,0.8793257108948163,0.9892414247566683,0,2026-08-13 10:00:00,True,1,2026-08-13 10:00:00,107510.0,tp_executed,4.451586411405008,0.8243678539638903,-3.6272185574411173,107490.0,107650.0,94.0,True,False,False
CU::CU_LONG_11941::2026-08-13 10:00:00::2026-08-13 10:00:00,CU,CU::CU_LONG_11941,A9,SHORT,td5,0,105,110,False,0.7140981004803555,1.09861246227747,105,2026-08-18 21:30:00,True,106,2026-08-18 21:30:00,107370.0,tp_executed,3.625421125515651,0.769028723594229,-2.856392401921422,107130.0,107320.0,90.0,True,True,False
CU::CU_LONG_11941::2026-08-13 10:15:00::2026-08-13 10:30:00,CU,CU::CU_LONG_11941,A9,SHORT,td5,0,104,109,False,0.8242320826606712,1.208873721235651,104,2026-08-18 21:30:00,True,105,2026-08-18 21:30:00,107370.0,tp_executed,3.736518774728376,0.8791808881713826,-2.8573378865569934,107130.0,107320.0,90.0,True,True,False
CU::CU_LONG_11941::2026-08-13 10:45:00::2026-08-13 10:45:00,CU,CU::CU_LONG_11941,A9,SHORT,td5,0,103,108,False,1.0978295714748458,1.4820699214910418,103,2026-08-18 21:30:00,True,104,2026-08-18 21:30:00,107370.0,tp_executed,4.007077935883188,1.152721050048588,-2.8543568858345996,107130.0,107320.0,90.0,True,True,False
CU::CU_LONG_11941::2026-08-13 11:00:00::2026-08-13 11:00:00,CU,CU::CU_LONG_11941,A9,SHORT,td5,0,102,107,False,0.9897356093143921,1.3746327907144336,102,2026-08-18 21:30:00,True,103,2026-08-18 21:30:00,107370.0,tp_executed,3.9039571256289913,1.0447209209429695,-2.859236204686022,107130.0,107320.0,90.0,True,True,False
CU::CU_LONG_11941::2026-08-13 11:15:00::2026-08-13 11:15:00,CU,CU::CU_LONG_11941,A9,SHORT,td5,0,101,106,False,1.265074896259209,1.6500976907728813,101,2026-08-18 21:30:00,True,102,2026-08-18 21:30:00,107370.0,tp_executed,4.180247483291299,1.3200781526183052,-2.860169330672994,107130.0,107320.0,90.0,True,True,False
CU::CU_LONG_11941::2026-08-13 11:30:00::2026-08-13 13:30:00,CU,CU::CU_LONG_11941,A9,SHORT,td5,0,100,105,False,1.654274491452769,2.0402718727917484,100,2026-08-18 21:30:00,True,101,2026-08-18 21:30:00,107370.0,tp_executed,4.576826093019328,1.7094169745011947,-2.8674091185181334,107130.0,107320.0,90.0,True,True,False
CU::CU_LONG_11941::2026-08-13 13:45:00::2026-08-13 13:45:00,CU,CU::CU_LONG_11941,A9,SHORT,td5,0,99,104,False,0.38442182476015874,0.7688436495203175,99,2026-08-18 21:30:00,True,100,2026-08-18 21:30:00,107370.0,tp_executed,3.295044212229932,0.43933922829732425,-2.855704983932608,107130.0,107320.0,90.0,True,True,False
CU::CU_LONG_11941::2026-08-13 14:00:00::2026-08-13 14:00:00,CU,CU::CU_LONG_11941,A9,SHORT,td5,0,98,103,False,0.27498034097794966,0.6599528183470792,98,2026-08-18 21:30:00,True,99,2026-08-18 21:30:00,107370.0,tp_executed,3.189771955344216,0.3299764091735396,-2.8597955461706763,107130.0,107320.0,90.0,True,True,False
CU::CU_LONG_11941::2026-08-13 14:15:00::2026-08-13 14:15:00,CU,CU::CU_LONG_11941,A9,SHORT,td5,0,97,102,False,0.5510491231380524,0.9367835093346891,97,2026-08-18 21:30:00,True,98,2026-08-18 21:30:00,107370.0,tp_executed,3.4716094757697302,0.6061540354518576,-2.8654554403178727,107130.0,107320.0,90.0,True,True,False
CU::CU_LONG_11941::2026-08-13 14:30:00::2026-08-13 14:30:00,CU,CU::CU_LONG_11941,A9,SHORT,td5,0,96,101,False,0.6627466512166681,1.049348864426391,96,2026-08-18 21:30:00,True,97,2026-08-18 21:30:00,107370.0,tp_executed,3.5898776940902852,0.7179755388180571,-2.8719021552722284,107130.0,107320.0,90.0,True,True,False
CU::CU_LONG_11941::2026-08-13 14:45:00::2026-08-13 14:45:00,CU,CU::CU_LONG_11941,A9,SHORT,td5,0,95,100,False,0.4978995799159233,0.8851548087394193,95,2026-08-18 21:30:00,True,96,2026-08-18 21:30:00,107370.0,tp_executed,3.4299748838652495,0.553221755462137,-2.8767531284031125,107130.0,107320.0,90.0,True,True,False
CU::CU_LONG_11941::2026-08-13 15:00:00::2026-08-13 21:00:00,CU,CU::CU_LONG_11941,A9,SHORT,td5,0,94,99,False,3.042783566278895,3.430046929259845,94,2026-08-18 21:30:00,True,95,2026-08-18 21:30:00,107370.0,tp_executed,4.038603642515624,3.098106903847602,-0.9404967386680219,107130.0,107320.0,90.0,False,False,False
CU::CU_LONG_11941::2026-08-13 21:30:00::2026-08-13 21:30:00,CU,CU::CU_LONG_11941,A9,LONG,td5,1,0,32,False,0.43790444413815094,0.7663327772417641,0,2026-08-13 21:45:00,True,1,2026-08-13 21:45:00,107820.0,tp_executed,-2.90111694241525,0.4926424996554198,3.3937594420706696,107840.0,108030.0,158.0,False,False,False
CU::CU_LONG_11941::2026-08-13 22:00:00::2026-08-13 22:00:00,CU,CU::CU_LONG_11941,A9,LONG,td5,1,2,30,False,0.38343255319230735,0.4382086322197798,2,2026-08-13 22:45:00,True,3,2026-08-13 22:45:00,107880.0,tp_executed,-3.341340820675821,0.38343255319230735,3.7247733738681283,107840.0,108030.0,158.0,False,False,False
CU::CU_LONG_11941::2026-08-13 22:15:00::2026-08-13 22:15:00,CU,CU::CU_LONG_11941,A9,LONG,td5,1,2,29,False,0.32913027525320665,0.9325357798840855,2,2026-08-13 23:00:00,True,3,2026-08-13 23:00:00,107810.0,tp_executed,-3.017027523154394,0.32913027525320665,3.3461577984076007,107900.0,108030.0,130.0,False,False,False
CU::CU_LONG_11941::2026-08-13 23:15:00::2026-08-13 23:15:00,CU,CU::CU_LONG_11941,A9,LONG,td5,1,1,25,False,0.6060289481709384,0.8264031111421887,1,2026-08-13 23:45:00,True,2,2026-08-13 23:45:00,107860.0,tp_executed,-3.030144740854692,0.6060289481709384,3.6361736890256307,107900.0,108030.0,130.0,False,False,False
CU::CU_LONG_11941::2026-08-14 10:00:00::2026-08-14 10:00:00,CU,CU::CU_LONG_11941,A9,SHORT,td5,0,76,79,False,0.8940626344463976,1.788125268892795,76,2026-08-18 22:00:00,True,77,2026-08-18 22:00:00,107290.0,tp_executed,1.508730695628296,1.0058204637521972,-0.5029102318760987,107130.0,107230.0,56.0,True,True,False
CU::CU_LONG_11941::2026-08-14 10:15:00::2026-08-14 10:30:00,CU,CU::CU_LONG_11941,A9,SHORT,td5,0,1,75,False,0.4477689113330279,0.6716533669995418,1,2026-08-14 11:00:00,True,2,2026-08-14 11:00:00,107470.0,tp_executed,1.958988987081997,0.4477689113330279,-1.511220075748969,107320.0,107490.0,167.0,True,True,False
CU::CU_LONG_11941::2026-08-14 10:45:00::2026-08-14 10:45:00,CU,CU::CU_LONG_11941,A9,LONG,td5,1,9,12,False,0.33609628866861196,2.0725937801231074,9,2026-08-14 21:15:00,True,10,2026-08-14 21:15:00,107660.0,tp_executed,-2.240641924457413,0.33609628866861196,2.576738213126025,107900.0,108030.0,152.0,False,False,False
CU::CU_LONG_11941::2026-08-14 11:00:00::2026-08-14 11:00:00,CU,CU::CU_LONG_11941,A9,SHORT,td5,0,73,76,False,0.895717901583945,1.79143580316789,73,2026-08-18 22:00:00,True,74,2026-08-18 22:00:00,107290.0,tp_executed,1.5115239589229073,1.007682639281938,-0.5038413196409692,107130.0,107230.0,56.0,True,True,False
CU::CU_LONG_11941::2026-08-14 11:15:00::2026-08-14 11:15:00,CU,CU::CU_LONG_11941,A9,LONG,td5,1,7,10,False,0.4470909003705963,2.179568139306657,7,2026-08-14 21:15:00,True,8,2026-08-14 21:15:00,107660.0,tp_executed,-2.1236817767603324,0.4470909003705963,2.570772677130929,107900.0,108030.0,152.0,False,False,False
CU::CU_LONG_11941::2026-08-14 11:30:00::2026-08-14 13:30:00,CU,CU::CU_LONG_11941,A9,LONG,td5,1,6,9,False,1.176207954035538,2.9125149338022847,6,2026-08-14 21:15:00,True,7,2026-08-14 21:15:00,107660.0,tp_executed,-1.4002475643280214,1.176207954035538,2.5764555183635593,107900.0,108030.0,152.0,False,False,False
CU::CU_LONG_11941::2026-08-14 14:15:00::2026-08-14 14:15:00,CU,CU::CU_LONG_11941,A9,LONG,td5,1,3,6,False,0.3350866628715868,2.0663677543747854,3,2026-08-14 21:15:00,True,4,2026-08-14 21:15:00,107660.0,tp_executed,-2.2339110858105786,0.3350866628715868,2.5689977486821656,107900.0,108030.0,152.0,False,False,False
CU::CU_LONG_11941::2026-08-14 21:30:00::2026-08-14 21:30:00,CU,CU::CU_LONG_11941,A9,LONG,td5,1,0,1,False,0.5585408541074502,0.7819571957504303,0,2026-08-14 21:45:00,True,1,2026-08-14 21:45:00,107910.0,tp_executed,-0.39097859787521516,0.5026867686967051,0.8936653665719203,107900.0,108030.0,152.0,False,False,False
CU::CU_LONG_11941::2026-08-14 22:00:00::2026-08-14 22:00:00,CU,CU::CU_LONG_11941,A9,LONG,td5,1,0,12,False,0.5004259748476266,0.7784404053185303,0,2026-08-14 22:15:00,True,1,2026-08-14 22:15:00,108240.0,tp_executed,-2.27971832986141,0.4448230887534459,2.724541418614856,108250.0,108250.0,25.0,False,False,False
CU::CU_LONG_12101::2026-08-20 23:30:00::2026-08-20 23:30:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,10,11,False,0.8343078146981528,0.8343078146981528,10,2026-08-21 10:15:00,True,11,2026-08-21 10:30:00,107660.0,tp_executed,4.950226367209041,1.3905130244969215,-3.5597133427121195,107540.0,107650.0,87.0,False,False,False
CU::CU_LONG_12101::2026-08-20 23:45:00::2026-08-20 23:45:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,6,9,False,1.1108592602578773,1.7218318533997097,6,2026-08-21 09:30:00,True,7,2026-08-21 09:30:00,107390.0,tp_executed,6.165268894431218,1.1108592602578773,-5.054409634173341,107390.0,107540.0,149.0,True,True,False
CU::CU_LONG_12101::2026-08-21 00:00:00::2026-08-21 00:00:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,5,8,False,1.0022796011912563,1.6147838019192462,5,2026-08-21 09:30:00,True,6,2026-08-21 09:30:00,107390.0,tp_executed,6.0693598072137185,1.0022796011912563,-5.067080206022462,107390.0,107540.0,149.0,True,True,False
CU::CU_LONG_12101::2026-08-21 00:30:00::2026-08-21 00:30:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,3,6,False,1.2297634819834689,1.8446452229752035,3,2026-08-21 09:30:00,True,4,2026-08-21 09:30:00,107390.0,tp_executed,6.316512430187817,1.2297634819834689,-5.086748948204349,107390.0,107540.0,149.0,True,True,False
CU::CU_LONG_12101::2026-08-21 00:45:00::2026-08-21 00:45:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,2,5,False,1.1210655012834072,1.7376515269892814,2,2026-08-21 09:30:00,True,3,2026-08-21 09:30:00,107390.0,tp_executed,6.221913532122911,1.1210655012834072,-5.1008480308395034,107390.0,107540.0,149.0,True,True,False
CU::CU_LONG_12101::2026-08-21 01:00:00::2026-08-21 09:00:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,1,4,False,0.05620829016501519,0.6744994819801823,1,2026-08-21 09:30:00,True,2,2026-08-21 09:30:00,107390.0,tp_executed,5.171162695181398,0.05620829016501519,-5.114954405016382,107390.0,107540.0,149.0,True,True,False
CU::CU_LONG_12101::2026-08-21 09:30:00::2026-08-21 09:30:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,11,14,False,2.4728784245274875,2.866290901156861,11,2026-08-21 14:45:00,True,12,2026-08-21 14:45:00,107830.0,tp_executed,5.114362196181849,2.4728784245274875,-2.6414837716543618,107900.0,108040.0,136.0,False,False,False
CU::CU_LONG_12101::2026-08-21 09:45:00::2026-08-21 09:45:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,10,13,False,2.192358076353915,2.5858582439046183,10,2026-08-21 14:45:00,True,11,2026-08-21 14:45:00,107830.0,tp_executed,4.834430629908634,2.192358076353915,-2.6420725535547187,107900.0,108040.0,136.0,False,False,False
CU::CU_LONG_12101::2026-08-21 10:00:00::2026-08-21 10:00:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,9,12,False,2.024733295126358,2.4184314358453722,9,2026-08-21 14:45:00,True,10,2026-08-21 14:45:00,107830.0,tp_executed,4.668135097096881,2.024733295126358,-2.643401801970523,107900.0,108040.0,136.0,False,False,False
CU::CU_LONG_12101::2026-08-21 10:15:00::2026-08-21 10:30:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,8,11,False,0.9574110381561455,1.351639112691029,8,2026-08-21 14:45:00,True,9,2026-08-21 14:45:00,107830.0,tp_executed,3.6043709671760773,0.9574110381561455,-2.646959929019932,107900.0,108040.0,136.0,False,False,False
CU::CU_LONG_12101::2026-08-21 10:45:00::2026-08-21 10:45:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,7,10,False,0.45038862761531,0.8444786767787062,7,2026-08-21 14:45:00,True,8,2026-08-21 14:45:00,107830.0,tp_executed,3.0964218148552565,0.45038862761531,-2.6460331872399463,107900.0,108040.0,136.0,False,False,False
CU::CU_LONG_12101::2026-08-21 14:00:00::2026-08-21 14:00:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,2,5,False,0.7351333780355396,1.130974427746984,2,2026-08-21 14:45:00,True,3,2026-08-21 14:45:00,107830.0,tp_executed,3.3929232832409517,0.7351333780355396,-2.657789905205412,107900.0,108040.0,136.0,False,False,False
CU::CU_LONG_12101::2026-08-21 21:30:00::2026-08-21 21:30:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,27,29,False,0.5058042089572686,0.7306060796049435,27,2026-08-24 14:45:00,True,28,2026-08-24 14:45:00,108150.0,tp_executed,4.664638815939255,0.44960374129534986,-4.215035074643905,108200.0,108320.0,80.0,False,False,False
CU::CU_LONG_12101::2026-08-21 21:45:00::2026-08-21 21:45:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,26,28,False,0.843669265710965,1.0686477365672222,26,2026-08-24 14:45:00,True,27,2026-08-24 14:45:00,108150.0,tp_executed,5.005770976551726,0.7874246479969007,-4.218346328554825,108200.0,108320.0,80.0,False,False,False
CU::CU_LONG_12101::2026-08-21 22:00:00::2026-08-21 22:00:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,25,27,False,0.6191747750909238,0.8443292387603506,25,2026-08-24 14:45:00,True,26,2026-08-24 14:45:00,108150.0,tp_executed,4.78453235297532,0.5628861591735671,-4.221646193801752,108200.0,108320.0,80.0,False,False,False
CU::CU_LONG_12101::2026-08-21 22:15:00::2026-08-21 22:15:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,24,26,False,0.16918800304863468,0.3947720071134809,24,2026-08-24 14:45:00,True,25,2026-08-24 14:45:00,108150.0,tp_executed,4.3424920782482905,0.11279200203242312,-4.229700076215868,108200.0,108320.0,80.0,False,False,False
CU::CU_LONG_12101::2026-08-21 22:30:00::2026-08-21 22:30:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,23,25,False,0.11313436244797755,0.3394030873439326,23,2026-08-24 14:45:00,True,24,2026-08-24 14:45:00,108150.0,tp_executed,4.299105773023147,0.05656718122398877,-4.242538591799158,108200.0,108320.0,80.0,False,False,False
CU::CU_LONG_12101::2026-08-21 23:00:00::2026-08-21 23:00:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,21,23,False,0.5636643068924432,0.7891300296494205,21,2026-08-24 14:45:00,True,22,2026-08-24 14:45:00,108150.0,tp_executed,4.734780177896522,0.5072978762031989,-4.227482301693323,108200.0,108320.0,80.0,False,False,False
CU::CU_LONG_12101::2026-08-21 23:15:00::2026-08-21 23:15:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,20,22,False,0.5653757983328537,0.7915261176659952,20,2026-08-24 14:45:00,True,21,2026-08-24 14:45:00,108150.0,tp_executed,4.749156705995971,0.5088382184995683,-4.240318487496403,108200.0,108320.0,80.0,False,False,False
CU::CU_LONG_12101::2026-08-21 23:30:00::2026-08-21 23:30:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,19,21,False,0.5669283297534936,0.793699661654891,19,2026-08-24 14:45:00,True,20,2026-08-24 14:45:00,108150.0,tp_executed,4.762197969929346,0.5102354967781443,-4.251962473151202,108200.0,108320.0,80.0,False,False,False
CU::CU_LONG_12101::2026-08-21 23:45:00::2026-08-21 23:45:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,18,20,False,0.5111975164123602,0.7383964125956314,18,2026-08-24 14:45:00,True,19,2026-08-24 14:45:00,108150.0,tp_executed,4.7143770958028774,0.4543977923665424,-4.259979303436335,108200.0,108320.0,101.0,False,False,False
CU::CU_LONG_12101::2026-08-22 00:00:00::2026-08-22 00:00:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,17,19,False,0.569713222185918,0.7975985110602853,17,2026-08-24 14:45:00,True,18,2026-08-24 14:45:00,108150.0,tp_executed,4.785591066361712,0.5127418999673262,-4.272849166394385,108200.0,108320.0,101.0,False,False,False
CU::CU_LONG_12101::2026-08-22 00:15:00::2026-08-22 00:15:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,16,18,False,1.139605861196583,1.3675270334358993,16,2026-08-24 14:45:00,True,17,2026-08-24 14:45:00,108150.0,tp_executed,5.356147547623939,1.0826255681367536,-4.273521979487185,108200.0,108320.0,101.0,False,False,False
CU::CU_LONG_12101::2026-08-22 00:30:00::2026-08-22 00:30:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,15,17,False,0.8550819800526142,1.0831038413999778,15,2026-08-24 14:45:00,True,16,2026-08-24 14:45:00,108150.0,tp_executed,5.073486414978843,0.7980765147157731,-4.27540990026307,108200.0,108320.0,101.0,False,False,False
CU::CU_LONG_12101::2026-08-22 00:45:00::2026-08-22 00:45:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,14,16,False,0.9148363536360224,1.143545442045028,14,2026-08-24 14:45:00,True,15,2026-08-24 14:45:00,108150.0,tp_executed,5.145954489202626,0.857659081533771,-4.288295407668855,108200.0,108320.0,101.0,False,False,False
CU::CU_LONG_12101::2026-08-22 01:00:00::2026-08-24 09:00:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,13,15,False,2.288065183960979,2.516871702357077,13,2026-08-24 14:45:00,True,14,2026-08-24 14:45:00,108150.0,tp_executed,6.52098577428879,2.2308635543619544,-4.290122219926836,108200.0,108320.0,101.0,False,False,False
CU::CU_LONG_12101::2026-08-24 09:15:00::2026-08-24 09:15:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,9,10,False,1.4294201503391049,1.486596956352669,9,2026-08-24 14:00:00,True,10,2026-08-24 14:00:00,108030.0,tp_executed,6.460979079532754,1.486596956352669,-4.974382123180085,107900.0,108040.0,145.0,False,False,False
CU::CU_LONG_12101::2026-08-24 09:30:00::2026-08-24 09:30:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,8,9,False,2.2295701122880893,2.2867385767057327,8,2026-08-24 14:00:00,True,9,2026-08-24 14:00:00,108030.0,tp_executed,7.260394981040702,2.2867385767057327,-4.973656404334969,107900.0,108040.0,145.0,False,False,False
CU::CU_LONG_12101::2026-08-24 14:15:00::2026-08-24 14:15:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,1,3,False,0.5753592590562321,0.8055029626787249,1,2026-08-24 14:45:00,True,2,2026-08-24 14:45:00,108150.0,tp_executed,4.833017776072349,0.5178233331506089,-4.31519444292174,108200.0,108320.0,101.0,False,False,False
CU::CU_LONG_12101::2026-08-24 14:30:00::2026-08-24 14:30:00,CU,CU::CU_LONG_12101,A9,LONG,td5,1,0,2,False,0.8626369748371041,1.092673501460332,0,2026-08-24 14:45:00,True,1,2026-08-24 14:45:00,108150.0,tp_executed,5.118312717366818,0.8051278431812973,-4.313184874185521,108040.0,108200.0,125.0,False,False,False
CU::CU_LONG_12188::2026-08-24 22:00:00::2026-08-24 22:00:00,CU,CU::CU_LONG_12188,A9,LONG,td5,1,1,36,False,0.5122542899307728,0.7399228632333384,1,2026-08-24 22:30:00,True,2,2026-08-24 22:30:00,108310.0,tp_executed,5.0656257559820865,0.5691714332564142,-4.496454322725672,108320.0,108440.0,54.0,False,False,False
CU::CU_LONG_12188::2026-08-24 22:15:00::2026-08-24 22:15:00,CU,CU::CU_LONG_12188,A9,LONG,td5,1,0,35,False,0.34194752361818387,0.5699125393636397,0,2026-08-24 22:30:00,True,1,2026-08-24 22:30:00,108310.0,tp_executed,4.901247838527302,0.3989387775545478,-4.502309060972754,108320.0,108440.0,54.0,False,False,False
CU::CU_LONG_12188::2026-08-24 22:45:00::2026-08-24 22:45:00,CU,CU::CU_LONG_12188,A9,LONG,td5,1,1,33,False,0.3997441607458541,0.5139567781018124,1,2026-08-24 23:15:00,True,2,2026-08-24 23:15:00,108300.0,tp_executed,4.968248854984187,0.3997441607458541,-4.5685046942383325,108320.0,108440.0,54.0,False,False,False
CU::CU_LONG_12188::2026-08-24 23:00:00::2026-08-24 23:00:00,CU,CU::CU_LONG_12188,A9,LONG,td5,1,0,32,False,0.40037419818388226,0.5147668262364201,0,2026-08-24 23:15:00,True,1,2026-08-24 23:15:00,108300.0,tp_executed,4.976079320285394,0.40037419818388226,-4.575705122101512,108320.0,108440.0,54.0,False,False,False
CU::CU_LONG_12188::2026-08-24 23:15:00::2026-08-24 23:15:00,CU,CU::CU_LONG_12188,A9,LONG,td5,1,0,31,False,0.11463797444547924,0.3439139233364377,0,2026-08-24 23:30:00,True,1,2026-08-24 23:30:00,108310.0,tp_executed,4.58551897781917,0.05731898722273962,-4.5281999905964305,108320.0,108440.0,54.0,False,False,False
CU::CU_LONG_12188::2026-08-25 14:00:00::2026-08-25 14:00:00,CU,CU::CU_LONG_12188,A9,LONG,td5,1,0,8,False,0.5209022513004482,0.6366583071449923,0,2026-08-25 14:15:00,True,1,2026-08-25 14:15:00,108020.0,tp_executed,6.771729266905827,0.5209022513004482,-6.2508270156053785,108040.0,108200.0,123.0,False,False,False
CU::CU_LONG_12188::2026-08-25 21:30:00::2026-08-25 21:30:00,CU,CU::CU_LONG_12188,A9,LONG,td5,1,0,2,False,0.23274189247205926,0.930967569888237,0,2026-08-25 21:45:00,True,1,2026-08-25 21:45:00,107960.0,tp_executed,7.564111505341926,0.23274189247205926,-7.331369612869866,108040.0,108200.0,121.0,False,False,False
CU::CU_LONG_12188::2026-08-25 22:30:00::2026-08-25 22:30:00,CU,CU::CU_LONG_12188,A9,LONG,td5,1,0,3,False,0.17408995724138074,0.46423988597701527,0,2026-08-25 22:45:00,True,1,2026-08-25 22:45:00,108340.0,tp_executed,5.222698717241422,0.11605997149425382,-5.106638745747168,108260.0,108390.0,94.0,False,False,False
CU::CU_LONG_12188::2026-08-25 22:45:00::2026-08-25 22:45:00,CU,CU::CU_LONG_12188,A9,LONG,td5,1,0,2,False,0.2320682616843181,0.4641365233686362,0,2026-08-25 23:00:00,True,1,2026-08-25 23:00:00,108400.0,tp_executed,5.105501757054998,0.3481023925264771,-4.757399364528521,108260.0,108390.0,94.0,False,False,False
CU::CU_LONG_12236::2026-08-27 00:30:00::2026-08-27 00:30:00,CU,CU::CU_LONG_12236,A9,SHORT,td5,0,0,129,False,0.22468329723579925,0.5055374187805483,0,2026-08-27 00:45:00,True,1,2026-08-27 00:45:00,108170.0,tp_executed,1.0110748375610965,0.28085412154474904,-0.7302207160163474,108040.0,108200.0,108.0,True,False,False
CU::CU_LONG_12236::2026-08-27 01:00:00::2026-08-27 09:00:00,CU,CU::CU_LONG_12236,A9,SHORT,td5,0,15,127,False,0.45159524990097205,1.1854375309900516,15,2026-08-27 21:15:00,True,16,2026-08-27 21:15:00,108240.0,tp_executed,1.6370327808910237,0.5080446561385935,-1.1289881247524303,108040.0,108200.0,108.0,True,False,False
CU::CU_LONG_12236::2026-08-27 14:15:00::2026-08-27 14:15:00,CU,CU::CU_LONG_12236,A9,SHORT,td5,0,3,115,False,0.6260664920699872,1.3659632554254266,3,2026-08-27 21:15:00,True,4,2026-08-27 21:15:00,108240.0,tp_executed,1.8212843405672356,0.6829816277127133,-1.1383027128545224,108040.0,108200.0,137.0,True,False,False
CU::CU_LONG_12236::2026-08-27 14:30:00::2026-08-27 14:30:00,CU,CU::CU_LONG_12236,A9,SHORT,td5,0,2,114,False,0.5702174735280577,1.3115001891145328,2,2026-08-27 21:15:00,True,3,2026-08-27 21:15:00,108240.0,tp_executed,1.7676741679369792,0.6272392208808636,-1.1404349470561157,108040.0,108200.0,137.0,True,False,False
