candidate_id,symbol,trading_day,touch_time,reward_observation_end_time,split
AG:5m:1:-1:854:857:3,AG,2025-01-14,2025-01-14 02:15:00,2025-01-14 09:10:00,TRAIN
AG:5m:1:1:836:843:5,AG,2025-01-14,2025-01-14 02:30:00,2025-01-14 09:10:00,TRAIN
AG:5m:1:1:870:873:2,AG,2025-01-14,2025-01-14 02:30:00,2025-01-14 09:10:00,TRAIN
AG:5m:1:-1:854:857:4,AG,2025-01-14,2025-01-14 09:05:00,2025-01-14 09:20:00,TRAIN
AG:5m:1:1:259:267:2,AG,2025-01-14,2025-01-14 09:10:00,2025-01-14 09:25:00,TRAIN
AG:5m:0:1:251:267:1,AG,2025-01-14,2025-01-14 09:25:00,2025-01-14 09:50:00,TRAIN
AG:5m:0:1:251:267:2,AG,2025-01-14,2025-01-14 10:35:00,2025-01-14 11:30:00,TRAIN
AG:5m:0:1:251:267:3,AG,2025-01-14,2025-01-14 11:00:00,2025-01-14 11:15:00,TRAIN
AG:5m:0:1:251:267:4,AG,2025-01-14,2025-01-14 11:25:00,2025-01-14 14:25:00,TRAIN
AG:5m:1:-1:918:925:1,AG,2025-01-14,2025-01-14 14:45:00,2025-01-14 21:35:00,TRAIN
CU:5m:1:1:655:659:1,CU,2025-01-14,2025-01-13 21:05:00,2025-01-13 21:35:00,TRAIN
CU:15m:1:1:208:213:3,CU,2025-01-14,2025-01-13 21:05:00,2025-01-13 21:35:00,TRAIN
CU:15m:1:1:217:221:4,CU,2025-01-14,2025-01-13 21:05:00,2025-01-13 21:35:00,TRAIN
CU:5m:1:1:624:641:2,CU,2025-01-14,2025-01-13 21:10:00,2025-01-13 22:10:00,TRAIN
CU:5m:1:1:610:615:1,CU,2025-01-14,2025-01-13 21:35:00,2025-01-13 22:35:00,TRAIN
CU:5m:1:1:610:615:2,CU,2025-01-14,2025-01-13 22:20:00,2025-01-13 22:50:00,TRAIN
CU:15m:1:-1:221:232:1,CU,2025-01-14,2025-01-14 09:55:00,2025-01-14 11:10:00,TRAIN
CU:15m:1:-1:221:232:2,CU,2025-01-14,2025-01-14 10:15:00,2025-01-14 11:30:00,TRAIN
CU:15m:1:-1:221:232:3,CU,2025-01-14,2025-01-14 10:50:00,2025-01-14 13:35:00,TRAIN
CU:15m:1:-1:221:232:4,CU,2025-01-14,2025-01-14 13:45:00,2025-01-14 14:45:00,TRAIN
CU:5m:1:-1:767:771:1,CU,2025-01-14,2025-01-14 13:50:00,2025-01-14 14:40:00,TRAIN
M:5m:1:1:541:546:1,M,2025-01-14,2025-01-14 13:35:00,2025-01-14 14:00:00,TRAIN
M:15m:1:1:178:184:1,M,2025-01-14,2025-01-14 13:35:00,2025-01-14 14:00:00,TRAIN
M:5m:1:-1:570:579:1,M,2025-01-14,2025-01-14 14:15:00,2025-01-14 21:05:00,TRAIN
RB:5m:1:1:521:526:1,RB,2025-01-14,2025-01-13 21:05:00,2025-01-13 22:05:00,TRAIN
RB:5m:1:1:521:526:2,RB,2025-01-14,2025-01-13 21:25:00,2025-01-13 22:25:00,TRAIN
RB:5m:1:1:521:526:3,RB,2025-01-14,2025-01-13 22:00:00,2025-01-13 23:00:00,TRAIN
RB:5m:0:-1:237:285:5,RB,2025-01-14,2025-01-13 22:35:00,2025-01-14 09:05:00,TRAIN
RB:5m:1:-1:503:507:2,RB,2025-01-14,2025-01-13 22:40:00,2025-01-14 09:05:00,TRAIN
RB:5m:1:-1:190:198:1,RB,2025-01-14,2025-01-14 09:50:00,2025-01-14 11:05:00,TRAIN
RB:15m:1:-1:61:69:1,RB,2025-01-14,2025-01-14 09:50:00,2025-01-14 11:05:00,TRAIN
RB:1h:1:-1:13:21:1,RB,2025-01-14,2025-01-14 11:05:00,2025-01-14 11:15:00,TRAIN
RB:5m:1:-1:152:162:2,RB,2025-01-14,2025-01-14 11:10:00,2025-01-14 13:45:00,TRAIN
RB:5m:1:-1:141:145:3,RB,2025-01-14,2025-01-14 11:15:00,2025-01-14 13:45:00,TRAIN
RB:5m:1:1:564:572:1,RB,2025-01-14,2025-01-14 11:20:00,2025-01-14 13:50:00,TRAIN
RB:5m:1:-1:141:145:4,RB,2025-01-14,2025-01-14 13:45:00,2025-01-14 13:50:00,TRAIN
RB:5m:0:-1:135:207:1,RB,2025-01-14,2025-01-14 13:45:00,2025-01-14 13:50:00,TRAIN
RB:5m:1:-1:84:87:3,RB,2025-01-14,2025-01-14 13:50:00,2025-01-14 14:40:00,TRAIN
RB:5m:1:-1:69:71:1,RB,2025-01-14,2025-01-14 14:10:00,2025-01-14 21:10:00,TRAIN
RB:5m:1:-1:69:71:2,RB,2025-01-14,2025-01-14 14:20:00,2025-01-14 21:10:00,TRAIN
AG:15m:1:-1:299:308:1,AG,2025-01-15,2025-01-14 21:10:00,2025-01-14 21:35:00,TRAIN
AG:5m:1:-1:854:857:5,AG,2025-01-15,2025-01-14 21:35:00,2025-01-14 22:35:00,TRAIN
AG:15m:1:-1:299:308:2,AG,2025-01-15,2025-01-14 21:35:00,2025-01-14 22:35:00,TRAIN
AG:5m:1:-1:854:857:6,AG,2025-01-15,2025-01-14 23:25:00,2025-01-15 00:25:00,TRAIN
AG:5m:1:-1:854:857:7,AG,2025-01-15,2025-01-14 23:35:00,2025-01-15 00:35:00,TRAIN
AG:5m:0:-1:844:890:1,AG,2025-01-15,2025-01-14 23:35:00,2025-01-15 00:35:00,TRAIN
AG:5m:0:-1:844:890:2,AG,2025-01-15,2025-01-15 00:05:00,2025-01-15 01:05:00,TRAIN
AG:5m:0:-1:844:890:3,AG,2025-01-15,2025-01-15 00:20:00,2025-01-15 01:20:00,TRAIN
AG:5m:1:-1:969:977:1,AG,2025-01-15,2025-01-15 00:55:00,2025-01-15 01:55:00,TRAIN
AG:5m:0:-1:844:890:4,AG,2025-01-15,2025-01-15 09:05:00,2025-01-15 09:40:00,TRAIN
AG:5m:1:-1:969:977:2,AG,2025-01-15,2025-01-15 09:05:00,2025-01-15 09:40:00,TRAIN
AG:5m:0:-1:844:890:5,AG,2025-01-15,2025-01-15 09:40:00,2025-01-15 10:10:00,TRAIN
AG:5m:0:-1:844:890:6,AG,2025-01-15,2025-01-15 10:10:00,2025-01-15 11:25:00,TRAIN
AG:5m:0:-1:844:890:7,AG,2025-01-15,2025-01-15 10:50:00,2025-01-15 13:50:00,TRAIN
AG:5m:1:-1:1031:1033:1,AG,2025-01-15,2025-01-15 14:25:00,2025-01-15 14:45:00,TRAIN
CU:5m:1:1:771:780:1,CU,2025-01-15,2025-01-14 21:05:00,2025-01-14 21:25:00,TRAIN
CU:5m:1:1:748:754:1,CU,2025-01-15,2025-01-14 21:25:00,2025-01-14 22:25:00,TRAIN
CU:15m:1:1:247:251:1,CU,2025-01-15,2025-01-14 21:25:00,2025-01-14 22:25:00,TRAIN
CU:15m:1:-1:221:232:5,CU,2025-01-15,2025-01-14 21:35:00,2025-01-14 22:10:00,TRAIN
CU:15m:1:-1:221:232:6,CU,2025-01-15,2025-01-14 21:50:00,2025-01-14 22:50:00,TRAIN
CU:5m:1:1:748:754:2,CU,2025-01-15,2025-01-14 22:10:00,2025-01-14 23:10:00,TRAIN
CU:15m:1:1:247:251:2,CU,2025-01-15,2025-01-14 22:10:00,2025-01-14 23:10:00,TRAIN
CU:5m:1:-1:778:792:1,CU,2025-01-15,2025-01-14 22:45:00,2025-01-14 23:35:00,TRAIN
CU:15m:1:-1:221:232:7,CU,2025-01-15,2025-01-14 22:45:00,2025-01-14 23:35:00,TRAIN
CU:5m:1:-1:778:792:2,CU,2025-01-15,2025-01-14 23:05:00,2025-01-15 00:05:00,TRAIN
CU:5m:1:-1:665:697:1,CU,2025-01-15,2025-01-14 23:35:00,2025-01-15 00:25:00,TRAIN
CU:15m:1:1:264:273:1,CU,2025-01-15,2025-01-15 09:20:00,2025-01-15 10:35:00,TRAIN
CU:1h:1:1:68:79:1,CU,2025-01-15,2025-01-15 09:20:00,2025-01-15 10:35:00,TRAIN
CU:15m:1:1:264:273:2,CU,2025-01-15,2025-01-15 10:05:00,2025-01-15 10:45:00,TRAIN
CU:5m:1:1:802:809:1,CU,2025-01-15,2025-01-15 10:40:00,2025-01-15 11:30:00,TRAIN
CU:5m:1:1:748:754:3,CU,2025-01-15,2025-01-15 10:45:00,2025-01-15 13:35:00,TRAIN
CU:15m:1:1:247:251:3,CU,2025-01-15,2025-01-15 10:45:00,2025-01-15 13:35:00,TRAIN
CU:5m:0:1:702:824:1,CU,2025-01-15,2025-01-15 11:30:00,2025-01-15 13:35:00,TRAIN
CU:15m:0:1:234:274:1,CU,2025-01-15,2025-01-15 11:30:00,2025-01-15 13:35:00,TRAIN
CU:5m:1:1:610:615:3,CU,2025-01-15,2025-01-15 13:35:00,2025-01-15 14:35:00,TRAIN
CU:5m:1:1:610:615:4,CU,2025-01-15,2025-01-15 13:55:00,2025-01-15 14:35:00,TRAIN
M:15m:1:1:178:184:2,M,2025-01-15,2025-01-14 21:05:00,2025-01-14 22:05:00,TRAIN
M:5m:1:1:541:546:2,M,2025-01-15,2025-01-14 21:20:00,2025-01-14 22:20:00,TRAIN
M:15m:1:1:178:184:3,M,2025-01-15,2025-01-14 21:20:00,2025-01-14 22:20:00,TRAIN
M:15m:1:1:178:184:4,M,2025-01-15,2025-01-14 22:05:00,2025-01-14 22:45:00,TRAIN
M:5m:1:-1:570:579:2,M,2025-01-15,2025-01-14 22:45:00,2025-01-15 09:05:00,TRAIN
M:5m:1:1:541:546:3,M,2025-01-15,2025-01-15 09:05:00,2025-01-15 09:25:00,TRAIN
M:5m:1:1:609:614:1,M,2025-01-15,2025-01-15 09:05:00,2025-01-15 09:25:00,TRAIN
M:15m:1:1:178:184:5,M,2025-01-15,2025-01-15 09:05:00,2025-01-15 09:25:00,TRAIN
M:15m:1:1:200:206:1,M,2025-01-15,2025-01-15 09:05:00,2025-01-15 09:25:00,TRAIN
RB:5m:1:1:576:581:1,RB,2025-01-15,2025-01-15 09:05:00,2025-01-15 09:30:00,TRAIN
RB:5m:1:-1:618:621:1,RB,2025-01-15,2025-01-15 09:30:00,2025-01-15 10:35:00,TRAIN
RB:15m:1:-1:202:207:1,RB,2025-01-15,2025-01-15 09:30:00,2025-01-15 10:35:00,TRAIN
RB:5m:1:-1:69:71:3,RB,2025-01-15,2025-01-15 10:35:00,2025-01-15 13:35:00,TRAIN
RB:5m:1:-1:43:48:1,RB,2025-01-15,2025-01-15 11:25:00,2025-01-15 13:35:00,TRAIN
AG:5m:1:-1:819:822:1,AG,2025-01-16,2025-01-15 21:50:00,2025-01-15 22:50:00,TRAIN
AG:15m:1:-1:273:274:1,AG,2025-01-16,2025-01-15 21:50:00,2025-01-15 22:50:00,TRAIN
AG:1h:1:-1:72:82:1,AG,2025-01-16,2025-01-15 21:50:00,2025-01-15 22:50:00,TRAIN
AG:15m:1:-1:263:268:2,AG,2025-01-16,2025-01-15 22:00:00,2025-01-15 22:40:00,TRAIN
AG:5m:1:-1:790:804:1,AG,2025-01-16,2025-01-15 22:05:00,2025-01-15 22:35:00,TRAIN
AG:15m:1:-1:257:259:4,AG,2025-01-16,2025-01-15 22:05:00,2025-01-15 22:35:00,TRAIN
AG:15m:1:-1:263:268:3,AG,2025-01-16,2025-01-15 22:20:00,2025-01-15 22:40:00,TRAIN
AG:5m:1:-1:771:777:3,AG,2025-01-16,2025-01-15 22:30:00,2025-01-15 22:40:00,TRAIN
AG:5m:1:-1:790:804:2,AG,2025-01-16,2025-01-15 22:30:00,2025-01-15 22:40:00,TRAIN
AG:15m:1:-1:257:259:5,AG,2025-01-16,2025-01-15 22:30:00,2025-01-15 22:40:00,TRAIN
AG:15m:1:-1:263:268:4,AG,2025-01-16,2025-01-15 22:45:00,2025-01-15 23:45:00,TRAIN
AG:1h:1:-1:72:82:2,AG,2025-01-16,2025-01-15 23:15:00,2025-01-16 00:15:00,TRAIN
AG:1h:1:-1:72:82:3,AG,2025-01-16,2025-01-16 00:05:00,2025-01-16 00:50:00,TRAIN
AG:5m:1:-1:771:777:4,AG,2025-01-16,2025-01-16 00:25:00,2025-01-16 01:05:00,TRAIN
AG:15m:1:-1:257:259:6,AG,2025-01-16,2025-01-16 00:25:00,2025-01-16 01:05:00,TRAIN
AG:15m:1:-1:257:259:7,AG,2025-01-16,2025-01-16 00:40:00,2025-01-16 01:05:00,TRAIN
AG:5m:1:-1:771:777:5,AG,2025-01-16,2025-01-16 00:45:00,2025-01-16 01:05:00,TRAIN
AG:5m:1:-1:741:747:1,AG,2025-01-16,2025-01-16 01:05:00,2025-01-16 02:05:00,TRAIN
AG:15m:0:-1:242:274:1,AG,2025-01-16,2025-01-16 01:05:00,2025-01-16 02:05:00,TRAIN
AG:5m:1:1:1099:1105:1,AG,2025-01-16,2025-01-16 02:30:00,2025-01-16 09:05:00,TRAIN
AG:5m:1:1:1099:1105:2,AG,2025-01-16,2025-01-16 10:35:00,2025-01-16 13:35:00,TRAIN
AG:5m:1:1:1099:1105:3,AG,2025-01-16,2025-01-16 10:45:00,2025-01-16 13:45:00,TRAIN
AG:5m:1:1:1099:1105:4,AG,2025-01-16,2025-01-16 11:05:00,2025-01-16 14:05:00,TRAIN
CU:5m:1:-1:848:852:1,CU,2025-01-16,2025-01-15 21:05:00,2025-01-15 22:00:00,TRAIN
CU:5m:1:-1:837:839:1,CU,2025-01-16,2025-01-15 21:10:00,2025-01-15 21:55:00,TRAIN
CU:5m:0:-1:825:864:1,CU,2025-01-16,2025-01-15 21:15:00,2025-01-15 21:55:00,TRAIN
CU:15m:1:-1:275:285:1,CU,2025-01-16,2025-01-15 21:15:00,2025-01-15 21:55:00,TRAIN
CU:15m:0:-1:275:290:1,CU,2025-01-16,2025-01-15 21:15:00,2025-01-15 21:55:00,TRAIN
CU:5m:0:-1:825:864:2,CU,2025-01-16,2025-01-15 21:35:00,2025-01-15 21:55:00,TRAIN
CU:15m:1:-1:275:285:2,CU,2025-01-16,2025-01-15 21:35:00,2025-01-15 21:55:00,TRAIN
CU:15m:0:-1:275:290:2,CU,2025-01-16,2025-01-15 21:35:00,2025-01-15 21:55:00,TRAIN
CU:5m:0:-1:825:864:3,CU,2025-01-16,2025-01-15 21:50:00,2025-01-15 22:20:00,TRAIN
CU:15m:1:-1:275:285:3,CU,2025-01-16,2025-01-15 21:50:00,2025-01-15 22:20:00,TRAIN
CU:15m:0:-1:275:290:3,CU,2025-01-16,2025-01-15 21:50:00,2025-01-15 22:20:00,TRAIN
CU:15m:1:1:308:310:1,CU,2025-01-16,2025-01-16 13:35:00,2025-01-16 14:25:00,TRAIN
CU:5m:1:1:926:930:1,CU,2025-01-16,2025-01-16 13:45:00,2025-01-16 14:25:00,TRAIN
CU:5m:1:-1:955:959:1,CU,2025-01-16,2025-01-16 14:35:00,2025-01-16 14:55:00,TRAIN
M:5m:1:1:657:664:1,M,2025-01-16,2025-01-15 21:05:00,2025-01-15 21:40:00,TRAIN
M:5m:1:1:657:664:2,M,2025-01-16,2025-01-15 22:40:00,2025-01-16 09:05:00,TRAIN
M:5m:1:1:639:642:1,M,2025-01-16,2025-01-16 09:05:00,2025-01-16 10:00:00,TRAIN
M:15m:1:1:200:206:2,M,2025-01-16,2025-01-16 09:05:00,2025-01-16 10:00:00,TRAIN
M:15m:1:1:207:217:1,M,2025-01-16,2025-01-16 09:05:00,2025-01-16 10:00:00,TRAIN
M:1h:1:1:59:68:1,M,2025-01-16,2025-01-16 09:05:00,2025-01-16 10:00:00,TRAIN
M:1h:1:1:59:68:2,M,2025-01-16,2025-01-16 09:35:00,2025-01-16 10:50:00,TRAIN
M:15m:1:1:207:217:2,M,2025-01-16,2025-01-16 09:45:00,2025-01-16 11:00:00,TRAIN
M:1h:1:1:59:68:3,M,2025-01-16,2025-01-16 09:45:00,2025-01-16 11:00:00,TRAIN
M:5m:0:1:580:674:1,M,2025-01-16,2025-01-16 10:00:00,2025-01-16 11:15:00,TRAIN
M:15m:1:1:200:206:3,M,2025-01-16,2025-01-16 10:00:00,2025-01-16 11:15:00,TRAIN
M:15m:1:1:200:206:4,M,2025-01-16,2025-01-16 10:35:00,2025-01-16 13:35:00,TRAIN
M:15m:1:1:200:206:5,M,2025-01-16,2025-01-16 10:55:00,2025-01-16 13:55:00,TRAIN
M:15m:1:1:207:217:3,M,2025-01-16,2025-01-16 11:15:00,2025-01-16 14:10:00,TRAIN
M:5m:0:1:580:674:2,M,2025-01-16,2025-01-16 13:35:00,2025-01-16 14:35:00,TRAIN
M:15m:1:1:178:184:6,M,2025-01-16,2025-01-16 13:35:00,2025-01-16 14:35:00,TRAIN
M:15m:1:1:200:206:6,M,2025-01-16,2025-01-16 13:35:00,2025-01-16 14:35:00,TRAIN
M:15m:1:1:207:217:4,M,2025-01-16,2025-01-16 14:20:00,2025-01-16 21:10:00,TRAIN
M:1h:1:1:59:68:4,M,2025-01-16,2025-01-16 14:20:00,2025-01-16 21:10:00,TRAIN
M:1h:1:1:59:68:5,M,2025-01-16,2025-01-16 14:50:00,2025-01-16 21:05:00,TRAIN
RB:5m:1:-1:43:48:2,RB,2025-01-16,2025-01-15 21:35:00,2025-01-15 22:05:00,TRAIN
RB:5m:1:-1:690:702:1,RB,2025-01-16,2025-01-16 11:25:00,2025-01-16 13:50:00,TRAIN
RB:5m:1:-1:690:702:2,RB,2025-01-16,2025-01-16 13:40:00,2025-01-16 14:10:00,TRAIN
RB:15m:1:-1:4:23:1,RB,2025-01-16,2025-01-16 14:05:00,2025-01-16 14:45:00,TRAIN
RB:1h:1:-1:1:7:1,RB,2025-01-16,2025-01-16 14:05:00,2025-01-16 14:45:00,TRAIN
RB:5m:0:-1:13:71:1,RB,2025-01-16,2025-01-16 14:10:00,2025-01-16 14:40:00,TRAIN
RB:5m:1:-1:21:27:1,RB,2025-01-16,2025-01-16 14:45:00,2025-01-16 21:45:00,TRAIN
AG:5m:1:1:1193:1205:1,AG,2025-01-17,2025-01-17 01:45:00,2025-01-17 02:30:00,TRAIN
AG:15m:1:1:391:399:1,AG,2025-01-17,2025-01-17 02:30:00,2025-01-17 10:00:00,TRAIN
AG:15m:1:1:379:387:1,AG,2025-01-17,2025-01-17 13:45:00,2025-01-17 14:00:00,TRAIN
AG:5m:1:1:1137:1161:1,AG,2025-01-17,2025-01-17 13:50:00,2025-01-17 14:00:00,TRAIN
CU:5m:1:1:986:996:1,CU,2025-01-17,2025-01-17 00:45:00,2025-01-17 09:15:00,TRAIN
CU:5m:1:1:986:996:2,CU,2025-01-17,2025-01-17 01:00:00,2025-01-17 09:10:00,TRAIN
CU:5m:1:-1:1008:1018:1,CU,2025-01-17,2025-01-17 09:05:00,2025-01-17 09:40:00,TRAIN
CU:5m:1:1:986:996:3,CU,2025-01-17,2025-01-17 09:40:00,2025-01-17 10:05:00,TRAIN
M:15m:1:1:207:217:5,M,2025-01-17,2025-01-16 21:05:00,2025-01-16 21:15:00,TRAIN
M:1h:1:1:59:68:6,M,2025-01-17,2025-01-16 21:05:00,2025-01-16 21:15:00,TRAIN
M:5m:1:1:541:546:4,M,2025-01-17,2025-01-16 21:10:00,2025-01-16 21:35:00,TRAIN
M:5m:0:1:580:674:3,M,2025-01-17,2025-01-16 21:10:00,2025-01-16 21:35:00,TRAIN
M:5m:1:1:717:724:1,M,2025-01-17,2025-01-16 21:10:00,2025-01-16 21:35:00,TRAIN
M:15m:1:1:178:184:7,M,2025-01-17,2025-01-16 21:10:00,2025-01-16 21:35:00,TRAIN
M:15m:1:1:200:206:7,M,2025-01-17,2025-01-16 21:10:00,2025-01-16 21:35:00,TRAIN
M:5m:1:-1:730:737:1,M,2025-01-17,2025-01-17 09:10:00,2025-01-17 09:25:00,TRAIN
M:15m:1:-1:243:245:1,M,2025-01-17,2025-01-17 09:10:00,2025-01-17 09:25:00,TRAIN
M:5m:1:-1:682:691:1,M,2025-01-17,2025-01-17 11:05:00,2025-01-17 14:00:00,TRAIN
M:5m:0:-1:682:737:1,M,2025-01-17,2025-01-17 11:05:00,2025-01-17 14:00:00,TRAIN
RB:5m:1:-1:21:27:2,RB,2025-01-17,2025-01-16 21:20:00,2025-01-16 22:20:00,TRAIN
RB:5m:1:-1:21:27:3,RB,2025-01-17,2025-01-16 22:40:00,2025-01-17 09:05:00,TRAIN
RB:5m:1:-1:21:27:4,RB,2025-01-17,2025-01-17 09:20:00,2025-01-17 09:35:00,TRAIN
RB:5m:1:-1:754:759:1,RB,2025-01-17,2025-01-17 09:20:00,2025-01-17 09:35:00,TRAIN
RB:5m:1:-1:21:27:5,RB,2025-01-17,2025-01-17 09:30:00,2025-01-17 10:45:00,TRAIN
RB:1h:1:-1:1:7:2,RB,2025-01-17,2025-01-17 09:45:00,2025-01-17 11:00:00,TRAIN
AG:5m:1:1:1078:1083:1,AG,2025-01-20,2025-01-17 21:20:00,2025-01-17 21:35:00,TRAIN
AG:15m:1:1:356:363:1,AG,2025-01-20,2025-01-17 21:20:00,2025-01-17 21:35:00,TRAIN
AG:15m:1:1:432:437:1,AG,2025-01-20,2025-01-18 01:10:00,2025-01-18 02:10:00,TRAIN
AG:5m:1:1:1297:1313:1,AG,2025-01-20,2025-01-18 01:20:00,2025-01-18 02:20:00,TRAIN
AG:5m:1:1:1297:1313:2,AG,2025-01-20,2025-01-18 01:50:00,2025-01-20 09:05:00,TRAIN
AG:5m:1:1:1297:1313:3,AG,2025-01-20,2025-01-18 02:05:00,2025-01-20 09:05:00,TRAIN
AG:5m:1:-1:1321:1330:1,AG,2025-01-20,2025-01-20 15:00:00,2025-01-20 21:10:00,TRAIN
CU:15m:1:1:319:331:1,CU,2025-01-20,2025-01-17 21:15:00,2025-01-17 22:05:00,TRAIN
CU:5m:1:1:959:972:1,CU,2025-01-20,2025-01-17 21:20:00,2025-01-17 22:05:00,TRAIN
CU:15m:1:1:308:310:2,CU,2025-01-20,2025-01-17 21:20:00,2025-01-17 22:05:00,TRAIN
CU:15m:1:1:308:310:3,CU,2025-01-20,2025-01-17 21:35:00,2025-01-17 22:00:00,TRAIN
CU:5m:1:1:959:972:2,CU,2025-01-20,2025-01-17 21:55:00,2025-01-17 22:10:00,TRAIN
CU:15m:1:1:308:310:4,CU,2025-01-20,2025-01-17 21:55:00,2025-01-17 22:10:00,TRAIN
CU:5m:1:1:926:930:2,CU,2025-01-20,2025-01-17 22:00:00,2025-01-17 22:15:00,TRAIN
M:5m:1:-1:682:691:2,M,2025-01-20,2025-01-17 21:10:00,2025-01-17 21:20:00,TRAIN
M:5m:0:-1:682:737:2,M,2025-01-20,2025-01-17 21:10:00,2025-01-17 21:20:00,TRAIN
M:5m:1:1:824:828:1,M,2025-01-20,2025-01-20 10:45:00,2025-01-20 13:35:00,TRAIN
M:5m:1:-1:842:845:1,M,2025-01-20,2025-01-20 10:50:00,2025-01-20 13:50:00,TRAIN
M:5m:1:-1:842:845:2,M,2025-01-20,2025-01-20 11:10:00,2025-01-20 14:00:00,TRAIN
RB:15m:1:1:269:275:1,RB,2025-01-20,2025-01-20 09:05:00,2025-01-20 09:45:00,TRAIN
RB:5m:1:1:808:825:1,RB,2025-01-20,2025-01-20 09:10:00,2025-01-20 09:45:00,TRAIN
RB:5m:1:1:789:799:1,RB,2025-01-20,2025-01-20 09:40:00,2025-01-20 10:55:00,TRAIN
AG:5m:1:-1:1376:1377:1,AG,2025-01-21,2025-01-20 21:35:00,2025-01-20 21:40:00,TRAIN
AG:5m:1:1:1351:1358:1,AG,2025-01-21,2025-01-20 21:40:00,2025-01-20 22:00:00,TRAIN
AG:5m:1:1:1351:1358:2,AG,2025-01-21,2025-01-20 22:00:00,2025-01-20 23:00:00,TRAIN
AG:5m:1:-1:1408:1417:1,AG,2025-01-21,2025-01-21 00:35:00,2025-01-21 01:35:00,TRAIN
AG:5m:1:1:1430:1442:1,AG,2025-01-21,2025-01-21 09:05:00,2025-01-21 09:30:00,TRAIN
AG:5m:1:-1:1380:1384:1,AG,2025-01-21,2025-01-21 09:30:00,2025-01-21 10:05:00,TRAIN
AG:5m:1:-1:1380:1384:2,AG,2025-01-21,2025-01-21 09:45:00,2025-01-21 10:10:00,TRAIN
AG:5m:1:-1:1380:1384:3,AG,2025-01-21,2025-01-21 10:00:00,2025-01-21 10:10:00,TRAIN
AG:5m:1:-1:1321:1330:2,AG,2025-01-21,2025-01-21 10:05:00,2025-01-21 11:15:00,TRAIN
AG:5m:1:-1:1376:1377:2,AG,2025-01-21,2025-01-21 10:05:00,2025-01-21 11:15:00,TRAIN
CU:5m:1:1:1162:1166:1,CU,2025-01-21,2025-01-20 21:40:00,2025-01-20 21:55:00,TRAIN
CU:15m:1:1:387:388:1,CU,2025-01-21,2025-01-20 21:40:00,2025-01-20 21:55:00,TRAIN
CU:5m:1:-1:1119:1123:1,CU,2025-01-21,2025-01-20 21:50:00,2025-01-20 22:45:00,TRAIN
CU:5m:1:-1:1119:1123:2,CU,2025-01-21,2025-01-20 22:25:00,2025-01-20 23:25:00,TRAIN
CU:15m:1:-1:364:376:1,CU,2025-01-21,2025-01-20 22:45:00,2025-01-20 23:45:00,TRAIN
CU:15m:1:-1:364:376:2,CU,2025-01-21,2025-01-21 00:50:00,2025-01-21 09:05:00,TRAIN
CU:15m:1:-1:364:376:3,CU,2025-01-21,2025-01-21 01:00:00,2025-01-21 09:05:00,TRAIN
CU:5m:1:1:1174:1180:1,CU,2025-01-21,2025-01-21 09:05:00,2025-01-21 10:05:00,TRAIN
CU:5m:1:1:1174:1180:2,CU,2025-01-21,2025-01-21 09:15:00,2025-01-21 09:30:00,TRAIN
CU:5m:1:-1:1206:1209:1,CU,2025-01-21,2025-01-21 09:20:00,2025-01-21 10:10:00,TRAIN
CU:5m:1:1:1174:1180:3,CU,2025-01-21,2025-01-21 09:25:00,2025-01-21 10:40:00,TRAIN
CU:5m:1:-1:1206:1209:2,CU,2025-01-21,2025-01-21 09:30:00,2025-01-21 10:05:00,TRAIN
CU:5m:1:-1:1206:1209:3,CU,2025-01-21,2025-01-21 09:50:00,2025-01-21 10:45:00,TRAIN
CU:5m:1:-1:1206:1209:4,CU,2025-01-21,2025-01-21 10:05:00,2025-01-21 11:20:00,TRAIN
CU:15m:1:-1:364:376:4,CU,2025-01-21,2025-01-21 10:10:00,2025-01-21 11:25:00,TRAIN
CU:5m:1:1:1174:1180:4,CU,2025-01-21,2025-01-21 10:45:00,2025-01-21 13:35:00,TRAIN
CU:5m:1:1:1174:1180:5,CU,2025-01-21,2025-01-21 13:35:00,2025-01-21 13:45:00,TRAIN
CU:15m:1:-1:364:376:5,CU,2025-01-21,2025-01-21 13:55:00,2025-01-21 14:25:00,TRAIN
CU:15m:1:1:412:413:1,CU,2025-01-21,2025-01-21 14:20:00,2025-01-21 21:05:00,TRAIN
CU:5m:1:1:1174:1180:6,CU,2025-01-21,2025-01-21 15:00:00,2025-01-21 22:00:00,TRAIN
CU:5m:0:1:1236:1241:1,CU,2025-01-21,2025-01-21 15:00:00,2025-01-21 22:00:00,TRAIN
M:5m:1:-1:887:897:1,M,2025-01-21,2025-01-21 10:35:00,2025-01-21 13:35:00,TRAIN
RB:15m:1:-1:274:278:1,RB,2025-01-21,2025-01-20 21:05:00,2025-01-20 21:30:00,TRAIN
RB:5m:1:-1:827:835:1,RB,2025-01-21,2025-01-20 21:35:00,2025-01-20 22:05:00,TRAIN
RB:5m:1:1:867:873:1,RB,2025-01-21,2025-01-21 10:40:00,2025-01-21 11:00:00,TRAIN
AG:1h:1:1:143:144:1,AG,2025-01-22,2025-01-21 21:25:00,2025-01-21 22:25:00,TRAIN
AG:5m:1:1:1449:1454:1,AG,2025-01-22,2025-01-21 22:05:00,2025-01-21 22:55:00,TRAIN
AG:5m:1:-1:1473:1480:1,AG,2025-01-22,2025-01-22 09:05:00,2025-01-22 09:20:00,TRAIN
